MONTH,CHANNEL,REGION,SKU_CODE,SKU_CODE_CLEAN,UNITS_SOLD,GROSS_REVENUE,DISCOUNT,AD_SPEND,RETURNS_UNITS,Category,MRP,UNIT_COGS,SKU_MATCH,NET_REVENUE,GROSS_MARGIN_%,ROAS,CM2,RETURN_RATE_%,CHANNEL_CLEAN,MONTH_CLEAN
Feb-25,D2C,West,BEC-OTH-001,BEC-OTH-001,95,14155,1041.82,663.69,10,Others,149,72,MATCH,13113.18,47.84%,21.33,5609.49,10.53%,D2C,Feb-25
Oct-24,Blinkit,South,BEC-BW-002,BEC-BW-002,101,17675,4870.1,667.96,5,Bake & Wrap,175,92,MATCH,12804.9,27.43%,26.46,2844.94,4.95%,Blinkit,Oct-24
Nov-24,D2C,South,BEC-OTH-001,BEC-OTH-001,56,8344,200.67,669.3,8,Others,149,72,MATCH,8143.33,50.49%,12.47,3442.03,14.29%,D2C,Nov-24
Aug-24,Flipkart,South,BEC-TIS-001,BEC-TIS-001,117,11115,2607.24,671.43,5,Tissues,95,42,MATCH,8507.76,42.24%,16.55,2922.33,4.27%,Flipkart,Aug-24
May-25, Zepto,South,BEC-BW-002,BEC-BW-002,87,15225,3237.37,675.35,3,Bake & Wrap,175,92,MATCH,11987.63,33.23%,22.54,3308.28,3.45%,Zepto,May-25
Oct-24,D2C,North,BEC-OTH-001,BEC-OTH-001,49,7301,644.94,675.55,5,Others,149,72,MATCH,6656.06,47.00%,10.81,2452.51,10.20%,D2C,Oct-24
Dec-24,Flipkart,South,BEC-TIS-001,BEC-TIS-001,162,15390,3076.48,675.56,6,Tissues,95,42,MATCH,12313.52,44.74%,22.78,4833.96,3.70%,Flipkart,Dec-24
Oct-24,Swiggy Instamart,South,BEC-CMB-001,BEC-CMB-001,13,9087,2323.95,677.09,0,Others,699,330,MATCH,6763.05,36.57%,13.42,1795.96,0.00%,Swiggy Instamart,Oct-24
Aug-24,Swiggy Instamart,South,BEC-CMB-001,BEC-CMB-001,14,9786,990.86,681.23,0,Others,699,330,MATCH,8795.14,47.47%,14.37,3493.91,0.00%,Swiggy Instamart,Aug-24
Feb-24,Swiggy Instamart,South,BEC-KT-001,BEC-KT-001,77,12320,3271.49,681.8,1,Kitchen Towel,160,78,MATCH,9048.51,33.62%,18.07,2360.71,1.30%,Swiggy Instamart,Feb-24
Mar-25,Flipkart,South,BEC-OTH-001,BEC-OTH-001,74,11026,1696.77,682.69,4,Others,149,72,MATCH,9329.23,42.89%,16.15,3318.54,5.41%,Flipkart,Mar-25
Sep-24,Zepto,North,BEC-TIS-001,BEC-TIS-001,153,14535,1281.52,682.72,8,Tissues,95,42,MATCH,13253.48,51.51%,21.29,6144.76,5.23%,Zepto,Sep-24
Apr-24,D2C,South,BEC-KT-001,BEC-KT-001,87,13920,870.39,686.4,13,Kitchen Towel,160,78,MATCH,13049.61,48.00%,20.28,5577.21,14.94%,D2C,Apr-24
Oct-24,Swiggy Instamart,West,BEC-OTH-001,BEC-OTH-001,50,7450,1631.38,689.7,2,Others,149,72,MATCH,5818.62,38.13%,10.80,1528.92,4.00%,Swiggy Instamart,Oct-24
Apr-25,Zepto,South,BEC-TIS-001,BEC-TIS-001,198,18810,5221.81,693.83,9,Tissues,95,42,MATCH,13588.19,38.80%,27.11,4578.36,4.55%,Zepto,Apr-25
Nov-24,Flipkart,North,BEC-BW-002,BEC-BW-002,73,12775,3546.44,696.26,4,Bake & Wrap,175,92,MATCH,9228.56,27.23%,18.35,1816.3,5.48%,Flipkart,Nov-24
May-25,Swiggy Instamart,South,BEC-OTH-001,BEC-OTH-001,59,8791,1078.81,696.47,3,Others,149,72,MATCH,7712.19,44.92%,12.62,2767.72,5.08%,Swiggy Instamart,May-25
Feb-24,Swiggy Instamart,West,BEC-BW-002,BEC-BW-002,83,14525,3619.27,699.21,1,Bake & Wrap,175,92,MATCH,10905.73,29.98%,20.77,2570.52,1.20%,Swiggy Instamart,Feb-24
Jul-24,Swiggy Instamart,South,BEC-CMB-001,BEC-CMB-001,14,9786,2555.3,699.43,0,Others,699,330,MATCH,7230.7,36.11%,13.99,1911.27,0.00%,Swiggy Instamart,Jul-24
Feb-24,Swiggy Instamart,South,BEC-OTH-001,BEC-OTH-001,62,9238,1021.84,701.95,2,Others,149,72,MATCH,8216.16,45.67%,13.16,3050.21,3.23%,Swiggy Instamart,Feb-24
Dec-24,Swiggy Instamart,North,BEC-GB-001,BEC-GB-001,101,15049,1729.39,701.95,5,Garbage Bags,149,70,MATCH,13319.61,46.92%,21.44,5547.66,4.95%,Swiggy Instamart,Dec-24
Aug-24,Zepto,South,BEC-TIS-001,BEC-TIS-001,141,13395,3981.6,702.29,8,Tissues,95,42,MATCH,9413.4,37.09%,19.07,2789.11,5.67%,Zepto,Aug-24
Feb-24,Swiggy Instamart,South,BEC-CMB-001,BEC-CMB-001,21,14679,1150.75,704.76,0,Others,699,330,MATCH,13528.25,48.77%,20.83,5893.49,0.00%,Swiggy Instamart,Feb-24
Jul-24,D2C,South,BEC-TIS-001,BEC-TIS-001,98,9310,600.63,705.51,14,Tissues,95,42,MATCH,8709.37,52.74%,13.20,3887.86,14.29%,D2C,Jul-24
Feb-24,D2C,South,BEC-OTH-001,BEC-OTH-001,41,6109,369.22,705.67,4,Others,149,72,MATCH,5739.78,48.57%,8.66,2082.11,9.76%,D2C,Feb-24
Jan-25,Swiggy Instamart,North,BEC-BW-002,BEC-BW-002,65,11375,1720.43,705.69,2,Bake & Wrap,175,92,MATCH,9654.57,38.06%,16.12,2968.88,3.08%,Swiggy Instamart,Jan-25
May-24,Swiggy Instamart,North,BEC-BW-002,BEC-BW-002,69,12075,3159.65,709.57,1,Bake & Wrap,175,92,MATCH,8915.35,28.80%,17.02,1857.78,1.45%,Swiggy Instamart,May-24
Sep-24,Flipkart,South,BEC-BW-002,BEC-BW-002,50,8750,2484.26,710.72,1,Bake & Wrap,175,92,MATCH,6265.74,26.58%,12.31,955.02,2.00%,Flipkart,Sep-24
Sep-24, Zepto,West,BEC-OTH-001,BEC-OTH-001,70,10430,2322.06,712.13,3,Others,149,72,MATCH,8107.94,37.84%,14.65,2355.81,4.29%,Zepto,Sep-24
Oct-24,Swiggy Instamart,North,BEC-BW-002,BEC-BW-002,60,10500,2531.13,713.9,3,Bake & Wrap,175,92,MATCH,7968.87,30.73%,14.71,1734.97,5.00%,Swiggy Instamart,Oct-24
Jun-24,Amazon,North,BEC-OTH-001,BEC-OTH-001,121,18029,5099.86,714.55,6,Others,149,72,MATCH,12929.14,32.62%,25.23,3502.59,4.96%,Amazon,Jun-24
Oct-24,Flipkart,West,BEC-BW-002,BEC-BW-002,115,20125,5851.26,714.77,5,Bake & Wrap,175,92,MATCH,14273.74,25.88%,28.16,2978.97,4.35%,Flipkart,Oct-24
Oct-24,Flipkart,South,BEC-BW-002,BEC-BW-002,59,10325,2751.12,715.74,2,Bake & Wrap,175,92,MATCH,7573.88,28.33%,14.43,1430.14,3.39%,Flipkart,Oct-24
Jan-25,Blinkit,South,BEC-OTH-001,BEC-OTH-001,101,15049,3002.73,720.13,4,Others,149,72,MATCH,12046.27,39.63%,20.90,4054.14,3.96%,Blinkit,Jan-25
Mar-25,D2C,South,BEC-BW-002,BEC-BW-002,59,10325,241.9,722.3,8,Bake & Wrap,175,92,MATCH,10083.1,46.17%,14.29,3932.8,13.56%,D2C,Mar-25
Dec-24,Blinkit,South,BEC-OTH-001,BEC-OTH-001,82,12218,1666.09,722.41,4,Others,149,72,MATCH,10551.91,44.05%,16.91,3925.5,4.88%,Blinkit,Dec-24
Dec-24,Blinkit,North,BEC-OTH-001,BEC-OTH-001,88,"13,112",3805.9,729.32,3,Others,149,72,MATCH,9306.1,31.92%,17.98,2240.78,3.41%,Blinkit,Dec-24
Aug-24,Flipkart,South,BEC-BW-002,BEC-BW-002,71,12425,3056.76,732.41,2,Bake & Wrap,175,92,MATCH,9368.24,30.28%,16.96,2103.83,2.82%,Flipkart,Aug-24
Jan-25,D2C,South,BEC-OTH-001,BEC-OTH-001,67,9983,1306.21,735.08,10,Others,149,72,MATCH,8676.79,44.40%,13.58,3117.71,14.93%,D2C,Jan-25
Mar-24, Zepto,West,BEC-OTH-001,BEC-OTH-001,112,16688,2555,736.22,3,Others,149,72,MATCH,14133,42.94%,22.67,5332.78,2.68%,Zepto,Mar-24
Jun-24,Zepto,North,BEC-OTH-001,BEC-OTH-001,101,15049,2307.69,736.55,5,Others,149,72,MATCH,12741.31,42.93%,20.43,4732.76,4.95%,Zepto,Jun-24
Feb-24,Flipkart,South,BEC-CMB-001,BEC-CMB-001,21,14679,4382.82,737.83,0,Others,699,330,MATCH,10296.18,32.69%,19.89,2628.35,0.00%,Flipkart,Feb-24
May-25,Blinkit,North,BEC-OTH-001,BEC-OTH-001,103,15347,2889.21,738.92,3,Others,149,72,MATCH,12457.79,40.47%,20.77,4302.87,2.91%,Blinkit,May-25
Jul-24, Zepto,South,BEC-OTH-001,BEC-OTH-001,51,7599,1340.16,740.6,2,Others,149,72,MATCH,6258.84,41.33%,10.26,1846.24,3.92%,Zepto,Jul-24
Jun-25,Swiggy Instamart,North,BEC-OTH-001,BEC-OTH-001,68,10132,779.54,741.25,2,Others,149,72,MATCH,9352.46,47.65%,13.67,3715.21,2.94%,Swiggy Instamart,Jun-25
Nov-24,Swiggy Instamart,West,BEC-BW-002,BEC-BW-002,99,17325,3451.35,741.48,5,Bake & Wrap,175,92,MATCH,13873.65,34.35%,23.37,4024.17,5.05%,Swiggy Instamart,Nov-24
Mar-24,Swiggy Instamart,North,BEC-TIS-001,BEC-TIS-001,129,12255,3141.7,741.52,5,Tissues,95,42,MATCH,9113.3,40.55%,16.53,2953.78,3.88%,Swiggy Instamart,Mar-24
Apr-24,Swiggy Instamart,South,BEC-CMB-001,BEC-CMB-001,21,14679,4027.99,742.83,0,Others,699,330,MATCH,10651.01,34.94%,19.76,2978.18,0.00%,Swiggy Instamart,Apr-24
Jun-24,D2C,South,BEC-BW-002,BEC-BW-002,61,10675,1404.62,744.01,8,Bake & Wrap,175,92,MATCH,9270.38,39.46%,14.35,2914.37,13.11%,D2C,Jun-24
Feb-25,D2C,South,BEC-OTH-001,BEC-OTH-001,57,8493,594.27,744.78,6,Others,149,72,MATCH,7898.73,48.04%,11.40,3049.95,10.53%,D2C,Feb-25
Jun-24,D2C,South,BEC-CMB-001,BEC-CMB-001,14,9786,1399.79,749,1,Others,699,330,MATCH,8386.21,44.91%,13.07,3017.21,7.14%,D2C,Jun-24
Mar-24,D2C,South,BEC-BW-002,BEC-BW-002,52,9100,709.05,749.53,6,Bake & Wrap,175,92,MATCH,8390.95,42.99%,12.14,2857.42,11.54%,D2C,Mar-24
Aug-24,Zepto,North,BEC-BW-002,BEC-BW-002,68,11900,1250.37,749.97,1,Bake & Wrap,175,92,MATCH,10649.63,41.26%,15.87,3643.66,1.47%,Zepto,Aug-24
Jul-24,Blinkit,West,BEC-OTH-001,BEC-OTH-001,89,13261,3343.98,750.11,4,Others,149,72,MATCH,9917.02,35.38%,17.68,2758.91,4.49%,Blinkit,Jul-24
Jun-24,Flipkart,South,BEC-BW-001,BEC-BW-001,75,16500,1713.34,750.98,3,Bake & Wrap,220,118,MATCH,14786.66,40.15%,21.97,5185.68,4.00%,Flipkart,Jun-24
Oct-24,Swiggy Instamart,South,BEC-TIS-001,BEC-TIS-001,76,7220,1825.36,754.51,1,Tissues,95,42,MATCH,5394.64,40.83%,9.57,1448.13,1.32%,Swiggy Instamart,Oct-24
Jul-24,D2C,North,BEC-OTH-001,BEC-OTH-001,44,6556,355.39,756.35,6,Others,149,72,MATCH,6200.61,48.91%,8.67,2276.26,13.64%,D2C,Jul-24
Nov-24,Blinkit,North,BEC-TIS-001,BEC-TIS-001,204,19380,4383.01,759.48,11,Tissues,95,42,MATCH,14996.99,42.87%,25.52,5669.51,5.39%,Blinkit,Nov-24
Jul-24,D2C,West,BEC-BW-002,BEC-BW-002,75,13125,595.46,760.14,11,Bake & Wrap,175,92,MATCH,12529.54,44.93%,17.27,4869.4,14.67%,D2C,Jul-24
May-25,D2C,South,BEC-TIS-001,BEC-TIS-001,144,13680,942.65,761.23,13,Tissues,95,42,MATCH,12737.35,52.52%,17.97,5928.12,9.03%,D2C,May-25
Oct-24,Blinkit,South,BEC-OTH-001,BEC-OTH-001,70,10430,1261.46,763.44,3,Others,149,72,MATCH,9168.54,45.03%,13.66,3365.1,4.29%,Blinkit,Oct-24
Jan-25,Zepto,West,BEC-OTH-001,BEC-OTH-001,105,15645,1459.54,764.25,5,Others,149,72,MATCH,14185.46,46.71%,20.47,5861.21,4.76%,Zepto,Jan-25
Jun-25,Swiggy Instamart,South,BEC-CMB-001,BEC-CMB-001,21,14679,3243.98,765.86,0,Others,699,330,MATCH,11435.02,39.40%,19.17,3739.16,0.00%,Swiggy Instamart,Jun-25
Dec-24,Flipkart,West,BEC-OTH-001,BEC-OTH-001,110,16390,4654.22,765.94,5,Others,149,72,MATCH,11735.78,32.51%,21.40,3049.84,4.55%,Flipkart,Dec-24
May-24,Swiggy Instamart,South,BEC-KT-001,BEC-KT-001,87,13920,2349.6,766.34,3,Kitchen Towel,160,78,MATCH,11570.4,41.35%,18.16,4018.06,3.45%,Swiggy Instamart,May-24
Oct-24,Blinkit,West,BEC-OTH-001,BEC-OTH-001,126,18774,4442.67,767.98,6,Others,149,72,MATCH,14331.33,36.70%,24.45,4491.35,4.76%,Blinkit,Oct-24
Jan-24, Zepto,South,BEC-OTH-001,BEC-OTH-001,74,11026,2494.76,768.95,3,Others,149,72,MATCH,8531.24,37.55%,14.34,2434.29,4.05%,Zepto,Sep-24
Jun-24,Swiggy Instamart,South,BEC-TIS-001,BEC-TIS-001,85,8075,2136.2,770.79,2,Tissues,95,42,MATCH,5938.8,39.89%,10.48,1598.01,2.35%,Swiggy Instamart,Jun-24
Aug-24,Zepto,West,BEC-BW-002,BEC-BW-002,107,18725,5524.27,771.08,3,Bake & Wrap,175,92,MATCH,13200.73,25.43%,24.28,2585.65,2.80%,Zepto,Aug-24
Jan-25,Swiggy Instamart,South,BEC-TIS-001,BEC-TIS-001,158,15010,1333.24,773.08,9,Tissues,95,42,MATCH,13676.76,51.48%,19.42,6267.68,5.70%,Swiggy Instamart,Jan-25
Oct-24,Swiggy Instamart,West,BEC-BW-002,BEC-BW-002,89,15575,4406.38,773.59,4,Bake & Wrap,175,92,MATCH,11168.62,26.69%,20.13,2207.03,4.49%,Swiggy Instamart,Oct-24
Apr-24,Swiggy Instamart,North,BEC-OTH-001,BEC-OTH-001,48,7152,1143.96,775.49,1,Others,149,72,MATCH,6008.04,42.48%,9.22,1776.55,2.08%,Swiggy Instamart,Apr-24
Sep-24,Swiggy Instamart,West,BEC-CMB-001,BEC-CMB-001,26,18174,4778.8,775.81,1,Others,699,330,MATCH,13395.2,35.95%,23.43,4039.39,3.85%,Swiggy Instamart,Sep-24
Aug-24,Swiggy Instamart,West,BEC-GB-001,BEC-GB-001,101,15049,3705.79,777.24,3,Garbage Bags,149,70,MATCH,11343.21,37.67%,19.36,3495.97,2.97%,Swiggy Instamart,Aug-24
Feb-24,Flipkart,South,BEC-OTH-001,BEC-OTH-001,69,10281,1135.61,781.29,2,Others,149,72,MATCH,9145.39,45.68%,13.16,3396.1,2.90%,Flipkart,Feb-24
Jan-25,Swiggy Instamart,North,BEC-BW-001,BEC-BW-001,90,19800,5128.25,781.68,3,Bake & Wrap,220,118,MATCH,14671.75,27.62%,25.33,3270.07,3.33%,Swiggy Instamart,Jan-25
Jun-24,Flipkart,West,BEC-OTH-001,BEC-OTH-001,68,10132,2169.95,783.32,3,Others,149,72,MATCH,7962.05,38.51%,12.93,2282.73,4.41%,Flipkart,Jun-24
Nov-24,Flipkart,West,BEC-TIS-001,BEC-TIS-001,195,18525,3291.24,786.96,11,Tissues,95,42,MATCH,15233.76,46.24%,23.54,6256.8,5.64%,Flipkart,Nov-24
Jun-24,D2C,West,BEC-OTH-001,BEC-OTH-001,65,9685,566.88,787.26,7,Others,149,72,MATCH,9118.12,48.67%,12.30,3650.86,10.77%,D2C,Jun-24
Oct-24,Swiggy Instamart,South,BEC-GB-002,BEC-GB-002,66,11814,1390.59,789.19,3,Garbage Bags,179,86,MATCH,10423.41,45.55%,14.97,3958.22,4.55%,Swiggy Instamart,Oct-24
Jul-24,Flipkart,North,BEC-BW-002,BEC-BW-002,67,11725,3331.94,789.19,2,Bake & Wrap,175,92,MATCH,8393.06,26.56%,14.86,1439.87,2.99%,Flipkart,Jul-24
Dec-24, Zepto,South,  BEC-TIS-001,BEC-TIS-001,183,17385,2138.02,792.88,5,Tissues,95,42,MATCH,15246.98,49.59%,21.93,6768.1,2.73%,Zepto,Dec-24
Aug-24,Amazon,South,BEC-BW-002,BEC-BW-002,108,18900,4108.81,793.22,6,Bake & Wrap,175,92,MATCH,14791.19,32.82%,23.83,4061.97,5.56%,Amazon,Aug-24
Apr-24,Swiggy Instamart,South,BEC-BW-001,BEC-BW-001,76,16720,3536.43,793.54,2,Bake & Wrap,220,118,MATCH,13183.57,31.98%,21.07,3422.03,2.63%,Swiggy Instamart,Apr-24
Nov-24,Flipkart,South,BEC-OTH-001,BEC-OTH-001,59,8791,1847.45,793.74,2,Others,149,72,MATCH,6943.55,38.82%,11.08,1901.81,3.39%,Flipkart,Nov-24
May-25,Swiggy Instamart,North,BEC-TIS-001,BEC-TIS-001,153,14535,3932.65,795.14,8,Tissues,95,42,MATCH,10602.35,39.39%,18.28,3381.21,5.23%,Swiggy Instamart,May-25
May-24, Zepto,South,BEC-CLN-099,BEC-CLN-099,21,14679,3804.09,796.11,0,NOT FOUND,Not Found,NOT FOUND,NOT FOUND,10874.91,0.00%,18.44,0,0.00%,Zepto,May-24
May-24, Zepto,South,BEC-CMB-001,BEC-CMB-001,21,14679,3804.09,796.11,0,Others,699,330,MATCH,10874.91,36.28%,18.44,3148.8,0.00%,Zepto,May-24
Jun-24,Blinkit,South,BEC-TIS-001,BEC-TIS-001,216,20520,5508.17,798.34,4,Tissues,95,42,MATCH,15011.83,39.57%,25.70,5141.49,1.85%,Blinkit,Jun-24
Apr-25,D2C,South,BEC-GB-002,BEC-GB-002,101,18079,2291.88,799.5,16,Garbage Bags,179,86,MATCH,15787.12,44.98%,22.61,6301.62,15.84%,D2C,Apr-25
Mar-24,Swiggy Instamart,North,BEC-CMB-001,BEC-CMB-001,21,14679,1261.14,801.18,1,Others,699,330,MATCH,13417.86,48.35%,18.32,5686.68,4.76%,Swiggy Instamart,Mar-24
Jan-24,Zepto,North,BEC-OTH-001,BEC-OTH-001,114,16986,4309.35,802.06,4,Others,149,72,MATCH,12676.65,35.25%,21.18,3666.59,3.51%,Zepto,Jan-24
Oct-24,D2C,South,BEC-BW-002,BEC-BW-002,44,7700,344.74,804.88,6,Bake & Wrap,175,92,MATCH,7355.26,44.96%,9.57,2502.38,13.64%,D2C,Oct-24
Jun-25,Flipkart,South,BEC-OTH-001,BEC-OTH-001,55,8195,2109.84,804.88,1,Others,149,72,MATCH,6085.16,34.92%,10.18,1320.28,1.82%,Flipkart,Jun-25
Apr-24,D2C,South,BEC-BW-001,BEC-BW-001,69,15180,1773.78,806.45,10,Bake & Wrap,220,118,MATCH,13406.22,39.27%,18.82,4457.77,14.49%,D2C,Apr-24
Jun-25,Swiggy Instamart,South,  BEC-OTH-001,BEC-OTH-001,56,8344,1991.16,807.4,3,Others,149,72,MATCH,6352.84,36.53%,10.33,1513.44,5.36%,Swiggy Instamart,Jun-25
Jan-25,Flipkart,South,BEC-BW-002,BEC-BW-002,65,11375,1445.38,807.42,2,Bake & Wrap,175,92,MATCH,9929.62,39.78%,14.09,3142.2,3.08%,Flipkart,Jan-25
Dec-24,Zepto,North,BEC-OTH-001,BEC-OTH-001,68,10132,2322.7,808.94,1,Others,149,72,MATCH,7809.3,37.31%,12.53,2104.36,1.47%,Zepto,Dec-24
Jun-24,Swiggy Instamart,North,BEC-BW-002,BEC-BW-002,49,8575,1800.86,809.23,0,Bake & Wrap,175,92,MATCH,6774.14,33.45%,10.60,1456.91,0.00%,Swiggy Instamart,Jun-24
May-24,Swiggy Instamart,North,BEC-OTH-001,BEC-OTH-001,63,9387,769.75,812.51,2,Others,149,72,MATCH,8617.25,47.36%,11.55,3268.74,3.17%,Swiggy Instamart,May-24
Jul-24,Flipkart,South,BEC-CMB-001,BEC-CMB-001,24,16776,3689.29,812.51,1,Others,699,330,MATCH,13086.71,39.48%,20.65,4354.2,4.17%,Flipkart,Jul-24
Jun-24,Swiggy Instamart,South,BEC-BW-001,BEC-BW-001,56,12320,3551.74,812.69,2,Bake & Wrap,220,118,MATCH,8768.26,24.64%,15.16,1347.57,3.57%,Swiggy Instamart,Jun-24
Jan-24,Blinkit,South,BEC-TIS-001,BEC-TIS-001,203,19285,5158.6,814.25,11,Tissues,95,42,MATCH,14126.4,39.64%,23.68,4786.15,5.42%,Blinkit,Jan-24
Jan-24,Swiggy Instamart,North,BEC-OTH-001,BEC-OTH-001,60,8940,2361.5,814.37,2,Others,149,72,MATCH,6578.5,34.33%,10.98,1444.13,3.33%,Swiggy Instamart,Jan-24
May-24,Flipkart,South,BEC-BW-001,BEC-BW-001,88,19360,4337.02,815.85,3,Bake & Wrap,220,118,MATCH,15022.98,30.88%,23.73,3823.13,3.41%,Flipkart,May-24
Jan-25,Flipkart,North,BEC-OTH-001,BEC-OTH-001,89,13261,2736.41,818.73,2,Others,149,72,MATCH,10524.59,39.11%,16.20,3297.86,2.25%,Flipkart,Jan-25
Jun-24,Swiggy Instamart,North,BEC-OTH-001,BEC-OTH-001,44,6556,1011.59,820.81,2,Others,149,72,MATCH,5544.41,42.86%,7.99,1555.6,4.55%,Swiggy Instamart,Jun-24
Jan-24,Flipkart,South,BEC-TIS-001,BEC-TIS-001,118,11210,976.16,820.86,3,Tissues,95,42,MATCH,10233.84,51.57%,13.66,4456.98,2.54%,Flipkart,Jan-24
Feb-24,Swiggy Instamart,West,BEC-OTH-001,BEC-OTH-001,82,12218,2551.15,822.1,3,Others,149,72,MATCH,9666.85,38.93%,14.86,2940.75,3.66%,Swiggy Instamart,Feb-24
Aug-24, Zepto,West,BEC-TIS-001,BEC-TIS-001,184,17480,4545.97,823,5,Tissues,95,42,MATCH,12934.03,40.25%,21.24,4383.03,2.72%,Zepto,Aug-24
Mar-24,Flipkart,West,  BEC-BW-002,BEC-BW-002,93,16275,2416.27,823.27,5,Bake & Wrap,175,92,MATCH,13858.73,38.26%,19.77,4479.46,5.38%,Flipkart,Mar-24
May-24,Swiggy Instamart,North,BEC-TIS-001,BEC-TIS-001,181,17195,4367.34,823.77,9,Tissues,95,42,MATCH,12827.66,40.74%,20.87,4401.89,4.97%,Swiggy Instamart,May-24
Mar-24,Flipkart,South,BEC-BW-002,BEC-BW-002,89,15575,1679.15,824.47,4,Bake & Wrap,175,92,MATCH,13895.85,41.08%,18.89,4883.38,4.49%,Flipkart,Mar-24
Jan-24,D2C,North,BEC-OTH-001,BEC-OTH-001,49,7301,402.23,825.81,4,Others,149,72,MATCH,6898.77,48.86%,8.84,2544.96,8.16%,D2C,Jan-24
Oct-24, Zepto,North,  BEC-OTH-001,BEC-OTH-001,75,11175,3343.32,827.16,2,Others,149,72,MATCH,7831.68,31.05%,13.51,1604.52,2.67%,Zepto,Oct-24
Jan-24,Swiggy Instamart,South,BEC-GB-001,BEC-GB-001,75,11175,2043.7,827.29,2,Garbage Bags,149,70,MATCH,9131.3,42.51%,13.51,3054.01,2.67%,Swiggy Instamart,Jan-24
Jan-24,Swiggy Instamart,South,BEC-TIS-001,BEC-TIS-001,103,9785,1905.8,831.16,5,Tissues,95,42,MATCH,7879.2,45.10%,11.77,2722.04,4.85%,Swiggy Instamart,Feb-24
Nov-24,Swiggy Instamart,North,BEC-TIS-001,BEC-TIS-001,107,10165,1682.15,832.07,2,Tissues,95,42,MATCH,8482.85,47.02%,12.22,3156.78,1.87%,Swiggy Instamart,Nov-24
Mar-25,Swiggy Instamart,South,BEC-OTH-001,BEC-OTH-001,74,11026,3017.87,832.98,3,Others,149,72,MATCH,8008.13,33.47%,13.24,1847.15,4.05%,Swiggy Instamart,Mar-25
Sep-24,D2C,North,BEC-KT-001,BEC-KT-001,84,13440,1541.34,833.35,8,Kitchen Towel,160,78,MATCH,11898.66,44.93%,16.13,4513.31,9.52%,D2C,Sep-24
Apr-25,Swiggy Instamart,West,BEC-OTH-001,BEC-OTH-001,107,15943,2652.66,835.48,6,Others,149,72,MATCH,13290.34,42.03%,19.08,4750.86,5.61%,Swiggy Instamart,Apr-25
Apr-25,Swiggy Instamart,West,BEC-CLN-099,BEC-CLN-099,107,15943,2652.66,835.48,6,NOT FOUND,Not Found,NOT FOUND,NOT FOUND,13290.34,0.00%,19.08,0,5.61%,Swiggy Instamart,Apr-25
Mar-25,Flipkart,South,BEC-BW-002,BEC-BW-002,80,14000,2436.62,836.34,3,Bake & Wrap,175,92,MATCH,11563.38,36.35%,16.74,3367.04,3.75%,Flipkart,Mar-25
May-24,Zepto,South,BEC-TIS-001,BEC-TIS-001,194,18430,4362.48,836.56,9,Tissues,95,42,MATCH,14067.52,42.08%,22.03,5082.96,4.64%,Zepto,May-24
Oct-24,Swiggy Instamart,North,BEC-GB-001,BEC-GB-001,92,13708,892.37,838.13,4,Garbage Bags,149,70,MATCH,12815.63,49.75%,16.36,5537.5,4.35%,Swiggy Instamart,Oct-24
Nov-24,D2C,South,BEC-KT-001,BEC-KT-001,88,14080,708.57,838.16,13,Kitchen Towel,160,78,MATCH,13371.43,48.67%,16.80,5669.27,14.77%,D2C,Nov-24
Apr-25,Blinkit,South,BEC-OTH-001,BEC-OTH-001,130,19370,4361.3,838.25,5,Others,149,72,MATCH,15008.7,37.64%,23.11,4810.45,3.85%,Blinkit,Apr-25
Nov-24,Swiggy Instamart,South,BEC-BW-002,BEC-BW-002,46,8050,1735.13,841.64,1,Bake & Wrap,175,92,MATCH,6314.87,32.98%,9.56,1241.23,2.17%,Swiggy Instamart,Nov-24
Apr-24,D2C,West,BEC-OTH-001,BEC-OTH-001,82,12218,501.56,841.84,7,Others,149,72,MATCH,11716.44,49.61%,14.51,4970.6,8.54%,D2C,Apr-24
Oct-24,D2C,South,BEC-TIS-002,BEC-TIS-002,99,17820,2516.21,843.11,14,Tissues,180,95,MATCH,15303.79,38.54%,21.14,5055.68,14.14%,D2C,Oct-24
Feb-25,D2C,South,BEC-BW-001,BEC-BW-001,67,14740,1132.56,843.64,7,Bake & Wrap,220,118,MATCH,13607.44,41.90%,17.47,4857.8,10.45%,D2C,Feb-25
Jul-24,Swiggy Instamart,South,BEC-GB-001,BEC-GB-001,115,17135,1845.47,844.7,2,Garbage Bags,149,70,MATCH,15289.53,47.35%,20.29,6394.83,1.74%,Swiggy Instamart,Jul-24
Jan-24,Swiggy Instamart,North,BEC-BW-002,BEC-BW-002,71,12425,2597.81,844.92,3,Bake & Wrap,175,92,MATCH,9827.19,33.53%,14.71,2450.27,4.23%,Swiggy Instamart,Jan-24
Apr-25,Swiggy Instamart,South,BEC-OTH-001,BEC-OTH-001,57,8493,2280.02,848.82,3,Others,149,72,MATCH,6212.98,33.94%,10.01,1260.16,5.26%,Swiggy Instamart,Apr-25
May-24,Flipkart,South,BEC-GB-001,BEC-GB-001,130,19370,4531.11,848.89,6,Garbage Bags,149,70,MATCH,14838.89,38.67%,22.82,4890,4.62%,Flipkart,May-24
Sep-24,Swiggy Instamart,North,BEC-KT-001,BEC-KT-001,103,16480,4881.73,849.66,2,Kitchen Towel,160,78,MATCH,11598.27,30.73%,19.40,2714.61,1.94%,Swiggy Instamart,Sep-24
